-0.104 0.988889 0.339142
-0.102 0.9893 0.331672
-0.1 0.989703 0.32403
-0.098 0.990099 0.316228
-0.096 0.990487 0.308275
-0.094 0.990868 0.300181
-0.092 0.991241 0.29196
-0.09 0.991607 0.283621
-0.088 0.991965 0.275177
-0.086 0.992316 0.26664
-0.084 0.992658 0.258024
-0.082 0.992993 0.249341
-0.08 0.993321 0.240603
-0.078 0.993641 0.231826
-0.076 0.993953 0.223022
-0.074 0.994257 0.214205
-0.072 0.994554 0.20539
-0.07 0.994843 0.196589
-0.068 0.995124 0.187819
-0.066 0.995397 0.179093
-0.064 0.995663 0.170425
-0.062 0.995921 0.161829
-0.06 0.996171 0.153321
-0.058 0.996413 0.144914
-0.056 0.996647 0.136622
-0.054 0.996874 0.128459
-0.052 0.997092 0.12044
-0.05 0.997303 0.112577
-0.048 0.997506 0.104885
-0.046 0.997701 0.0973768
-0.044 0.997888 0.090065
-0.042 0.998068 0.0829625
-0.04 0.998239 0.0760817
-0.038 0.998403 0.0694345
-0.036 0.998558 0.0630325
-0.034 0.998706 0.0568872
-0.032 0.998845 0.0510091
-0.03 0.998977 0.0454088
-0.028 0.999101 0.040096
-0.026 0.999217 0.0350803
-0.024 0.999324 0.0303705
-0.022 0.999424 0.025975
-0.02 0.999516 0.0219016
-0.018 0.9996 0.0181575
-0.016 0.999676 0.0147495
-0.014 0.999744 0.0116836
-0.012 0.999804 0.00896541
-0.01 0.999856 0.00659967
-0.008 0.9999 0.00459066
-0.006 0.999936 0.00294198
-0.004 0.999964 0.0016566
-0.002 0.999984 0.000736819
8.74301e-16 0.999996 0.000184287
0.002 1 3.59528e-29
0.004 0.999996 0.000184287
0.006 0.999984 0.000736819
0.008 0.999964 0.0016566
0.01 0.999936 0.00294198
0.012 0.9999 0.00459066
0.014 0.999856 0.00659967
0.016 0.999804 0.00896541
0.018 0.999744 0.0116836
0.02 0.999676 0.0147495
0.022 0.9996 0.0181575
0.024 0.999516 0.0219016
0.026 0.999424 0.025975
0.028 0.999324 0.0303705
0.03 0.999217 0.0350803
0.032 0.999101 0.040096
0.034 0.998977 0.0454088
0.036 0.998845 0.0510091
0.038 0.998706 0.0568872
0.04 0.998558 0.0630325
0.042 0.998403 0.0694345
0.044 0.998239 0.0760817
0.046 0.998068 0.0829625
0.048 0.997888 0.090065
0.05 0.997701 0.0973768
0.052 0.997506 0.104885
0.054 0.997303 0.112577
0.056 0.997092 0.12044
0.058 0.996874 0.128459
0.06 0.996647 0.136622
0.062 0.996413 0.144914
0.064 0.996171 0.153321
0.066 0.995921 0.161829
0.068 0.995663 0.170425
0.07 0.995397 0.179093
0.072 0.995124 0.187819
0.074 0.994843 0.196589
0.076 0.994554 0.20539
0.078 0.994257 0.214205
0.08 0.993953 0.223022
0.082 0.993641 0.231826
0.084 0.993321 0.240603
0.086 0.992993 0.249341
0.088 0.992658 0.258024
0.09 0.992316 0.26664
0.092 0.991965 0.275177
0.094 0.991607 0.283621
0.096 0.991241 0.29196
0.098 0.990868 0.300181
0.1 0.990487 0.308275
0.102 0.990099 0.316228
0.104 0.989703 0.32403
0.106 0.9893 0.331672
0.108 0.988889 0.339142
0.11 0.98847 0.346432
0.112 0.988045 0.353533
0.114 0.987611 0.360436
0.116 0.987171 0.367133
0.118 0.986723 0.373618
0.12 0.986267 0.379883
0.122 0.985804 0.385922
0.124 0.985334 0.39173
0.126 0.984857 0.397302
0.128 0.984372 0.402634
0.13 0.98388 0.407721
0.132 0.983381 0.412561
0.134 0.982874 0.417152
0.136 0.982361 0.421491
0.138 0.98184 0.425577
0.14 0.981312 0.429411
0.142 0.980777 0.432992
0.144 0.980235 0.43632
0.146 0.979685 0.439398
0.148 0.979129 0.442228
0.15 0.978566 0.444811
0.152 0.977995 0.447152
0.154 0.977418 0.449255
0.156 0.976833 0.451123
0.158 0.976242 0.452762
0.16 0.975644 0.454177
0.162 0.975039 0.455376
0.164 0.974427 0.456363
0.166 0.973808 0.457148
0.168 0.973183 0.457736
0.17 0.972551 0.458138
0.172 0.971912 0.45836
0.174 0.971266 0.458413
0.176 0.970614 0.458306
0.178 0.969955 0.458049
0.18 0.969289 0.457651
0.182 0.968617 0.457124
0.184 0.967938 0.456478
0.186 0.967253 0.455724
0.188 0.966561 0.454874
0.19 0.965863 0.453939
0.192 0.965158 0.452931
0.194 0.964447 0.451862
0.196 0.963729 0.450744
0.198 0.963005 0.449588
0.2 0.962275 0.448407
0.202 0.961538 0.447214
0.204 0.960796 0.446019
0.206 0.960047 0.444835
0.208 0.959292 0.443674
0.21 0.95853 0.442548
0.212 0.957763 0.441468
0.214 0.956989 0.440446
0.216 0.956209 0.439493
0.218 0.955424 0.43862
0.22 0.954632 0.437838
0.222 0.953834 0.437157
0.224 0.953031 0.436587
0.226 0.952221 0.436137
0.228 0.951406 0.435818
0.23 0.950585 0.435638
0.232 0.949758 0.435605
0.234 0.948925 0.435727
